ts_code,name,category,item,status,evidence,gap
000895.SZ,双汇发展,流动性,基金仓位,证据不足,当日PCF确认成分身份，但未取得全市场基金仓位和集中度变化,补基金季报与主动基金持仓
000895.SZ,双汇发展,流动性,主线增量资金,证据不足,个股20日资金分档净额-0.31亿元，与ETF份额信号未形成明确同向结论,补机构、产业资本和主动基金证据
000895.SZ,双汇发展,流动性,融资余额增速,有利,融资余额约40日变化-12.3%，未见快速杠杆扩张,不代表无其他杠杆
000895.SZ,双汇发展,流动性,新增融资集中度,证据不足,仅取得个股融资余额，未取得同指数和行业新增融资分布,补横截面融资集中度
000895.SZ,双汇发展,流动性,股价对杠杆资金的依赖,证据不足,融资与价格未形成足以识别边际定价者的证据,需融资变动后的价格响应和多类买盘
000895.SZ,双汇发展,流动性,龙头表现,证据不足,个股20日回报-3.0%，但未完成行业龙头身份和同业相对强弱核验,补行业横截面
000895.SZ,双汇发展,流动性,市场广度,当期恶化，持续性待确认,2026-09-09全A上涨家数占比32.3%，下跌3642家，单日广度偏弱,需5—20日持续窗口确认
000895.SZ,双汇发展,流动性,获利资金与回调承接,证据不足,20日价格与资金信号分化或数据缺失,补回调—反弹窗口与大额交易
000895.SZ,双汇发展,预期,价格隐含的增长年限,有利,现价未高于批量公允价值上限,不代表具备安全边际
000895.SZ,双汇发展,预期,产业进度与远期预期的距离,证据不足,50家公司均有成熟业务，但本批未逐项读取产业报告和第二增长曲线里程碑,高估值标的需单独补产业进度
000895.SZ,双汇发展,预期,新信息对盈利预测的推动,证据不足,未取得逐股一致预期修订与公告事件研究,补券商一致预期和公告后修订
000895.SZ,双汇发展,预期,同类利好的边际反应,证据不足,未建立逐股同类事件样本,补事件日与后续5/20日反应
000895.SZ,双汇发展,预期,财报披露节点,当期恶化，持续性待确认,2026H1扣非同比3.2%、CFO同比-44.5%,Q3验证持续性
000895.SZ,双汇发展,预期,订单、收入与利润的一致性,证据不足,2026H1收入同比-1.2%、扣非同比3.2%，但订单口径未取得,补订单、合同负债和交付
000895.SZ,双汇发展,预期,利润与现金流的一致性,有利,2026H1归母23.06亿元、FCF代理12.63亿元,代理口径有限
000895.SZ,双汇发展,预期,真实应用与产品验证,有利,入选公司均已有多年法定财务报表和持续收入，核心业务不是未商业化概念,第二增长曲线仍需单独核验
000895.SZ,双汇发展,预期,实际业绩与价格隐含预期,有利,现价未超过批量公允价值上限,仍需单股产业与一致预期交叉验证
000858.SZ,五粮液,基本面,资本开支规模,当期恶化，持续性待确认,2026H1资本开支4.31亿元高于CFO-21.54亿元,2026H2验证是否为付款时点因素
000858.SZ,五粮液,基本面,经营现金流,当期恶化，持续性待确认,2026H1 CFO同比-106.9%,H2验证回款和营运资金
000858.SZ,五粮液,基本面,自由现金流,当期恶化，持续性待确认,2026H1 FCF代理-25.85亿元，同比-108.6%,H2验证付款时点和回款
000858.SZ,五粮液,基本面,投资资金来源,当期恶化，持续性待确认,CFO不足覆盖资本开支，但当期未见净融资流入,核验现金储备消耗与付款节奏
000858.SZ,五粮液,基本面,融资停止后的可持续性,证据不足,现金缓冲与现金流信号分化,补受限资金、授信和债务期限
000858.SZ,五粮液,基本面,原材料与中间品成本,有利,2026H1毛利率同比变化+3.47个百分点，未见明显成本吞噬,仍缺分部采购价格
000858.SZ,五粮液,基本面,定价权与成本转嫁,有利,毛利率同比提升3.47个百分点，至少未显示当期转嫁恶化,不能仅凭毛利率证明长期定价权
000858.SZ,五粮液,基本面,营收向利润的转化,不利信号出现,2026H1收入同比20.9%但扣非同比-56.5%，出现增收不增利,H2验证利润率是否修复
000858.SZ,五粮液,基本面,利润向自由现金流的转化,当期恶化，持续性待确认,归母利润87.53亿元未转成正FCF代理,H2验证现金回收
000858.SZ,五粮液,流动性,通胀,当期恶化，持续性待确认,全国CPI 202608同比0.8%；PPI同比3.8%，较前月3.5%扩大,单月扩大尚不足以确认货币收紧；需继续观察PPI持续性和公司分部成本传导
000858.SZ,五粮液,流动性,政策利率与债券收益率,有利,最近可得LPR（20260720）1年/5年为3.00%/3.50%，本年未上调,10年国债收益率接口无权限，未纳入
000858.SZ,五粮液,流动性,信用与融资条件,证据不足,202607 M2同比7.7%，单一货币总量不能证明企业信用利差和再融资条件,缺信用利差、债券发行与银行授信
000858.SZ,五粮液,流动性,高投资项目对低成本资金的依赖,有利,未同时出现资本开支超过CFO与融资债务明显增加,未逐项目测算ROIC
000858.SZ,五粮液,流动性,监管与产业政策,证据不足,本批未逐行业核验2026-09-09前后的监管和产业政策变化,单股决策前补行业政策
000858.SZ,五粮液,流动性,ETF申赎,有利,515450份额近20个可得交易日变化1.7%，未见明显赎回,单只ETF不能代表全市场被动资金
000858.SZ,五粮液,流动性,基金仓位,证据不足,当日PCF确认成分身份，但未取得全市场基金仓位和集中度变化,补基金季报与主动基金持仓
000858.SZ,五粮液,流动性,主线增量资金,证据不足,个股20日资金分档净额-3.05亿元，与ETF份额信号未形成明确同向结论,补机构、产业资本和主动基金证据
000858.SZ,五粮液,流动性,融资余额增速,有利,融资余额约40日变化1.0%，未见快速杠杆扩张,不代表无其他杠杆
000858.SZ,五粮液,流动性,新增融资集中度,证据不足,仅取得个股融资余额，未取得同指数和行业新增融资分布,补横截面融资集中度
000858.SZ,五粮液,流动性,股价对杠杆资金的依赖,证据不足,融资与价格未形成足以识别边际定价者的证据,需融资变动后的价格响应和多类买盘
000858.SZ,五粮液,流动性,龙头表现,证据不足,个股20日回报-5.5%，但未完成行业龙头身份和同业相对强弱核验,补行业横截面
000858.SZ,五粮液,流动性,市场广度,当期恶化，持续性待确认,2026-09-09全A上涨家数占比32.3%，下跌3642家，单日广度偏弱,需5—20日持续窗口确认
000858.SZ,五粮液,流动性,获利资金与回调承接,当期恶化，持续性待确认,20日资金分档净额-3.05亿元、股价回报-5.5%,需反弹窗口验证承接是否持续不足
000858.SZ,五粮液,预期,价格隐含的增长年限,有利,现价未高于批量公允价值上限,不代表具备安全边际
000858.SZ,五粮液,预期,产业进度与远期预期的距离,证据不足,50家公司均有成熟业务，但本批未逐项读取产业报告和第二增长曲线里程碑,高估值标的需单独补产业进度
000858.SZ,五粮液,预期,新信息对盈利预测的推动,证据不足,未取得逐股一致预期修订与公告事件研究,补券商一致预期和公告后修订
000858.SZ,五粮液,预期,同类利好的边际反应,证据不足,未建立逐股同类事件样本,补事件日与后续5/20日反应
000858.SZ,五粮液,预期,财报披露节点,不利信号出现,2026H1扣非同比-56.5%、CFO同比-106.9%,Q3验证是否延续
000858.SZ,五粮液,预期,订单、收入与利润的一致性,证据不足,2026H1收入同比20.9%、扣非同比-56.5%，但订单口径未取得,补订单、合同负债和交付
000858.SZ,五粮液,预期,利润与现金流的一致性,证据不足,利润与FCF代理不能形成明确结论,补现金流归因
000858.SZ,五粮液,预期,真实应用与产品验证,有利,入选公司均已有多年法定财务报表和持续收入，核心业务不是未商业化概念,第二增长曲线仍需单独核验
000858.SZ,五粮液,预期,实际业绩与价格隐含预期,有利,现价未超过批量公允价值上限,仍需单股产业与一致预期交叉验证
000651.SZ,格力电器,基本面,资本开支规模,有利,2026H1 CFO188.09亿元覆盖资本开支7.30亿元,仍需验证在建项目回报
000651.SZ,格力电器,基本面,经营现金流,当期恶化，持续性待确认,2026H1 CFO同比-33.6%,H2验证回款和营运资金
000651.SZ,格力电器,基本面,自由现金流,当期恶化，持续性待确认,2026H1 FCF代理180.79亿元，同比-33.9%,H2验证付款时点和回款
000651.SZ,格力电器,基本面,投资资金来源,有利,经营现金流可覆盖本期资本开支,未逐项目核验用途
000651.SZ,格力电器,基本面,融资停止后的可持续性,有利,严格净现金452.66亿元且2026H1 CFO为正,仍需核验受限资金和到期债务
000651.SZ,格力电器,基本面,原材料与中间品成本,有利,2026H1毛利率同比变化+0.32个百分点，未见明显成本吞噬,仍缺分部采购价格
000651.SZ,格力电器,基本面,定价权与成本转嫁,证据不足,毛利率变化不足以识别价格与成本转嫁机制,补产品价格和单位成本
000651.SZ,格力电器,基本面,营收向利润的转化,有利,2026H1收入同比-8.1%、扣非同比-8.9%,仍需分部毛利验证
000651.SZ,格力电器,基本面,利润向自由现金流的转化,有利,2026H1归母132.78亿元、FCF代理180.79亿元,FCF代理口径仍有限制
000651.SZ,格力电器,流动性,通胀,当期恶化，持续性待确认,全国CPI 202608同比0.8%；PPI同比3.8%，较前月3.5%扩大,单月扩大尚不足以确认货币收紧；需继续观察PPI持续性和公司分部成本传导
000651.SZ,格力电器,流动性,政策利率与债券收益率,有利,最近可得LPR（20260720）1年/5年为3.00%/3.50%，本年未上调,10年国债收益率接口无权限，未纳入
000651.SZ,格力电器,流动性,信用与融资条件,证据不足,202607 M2同比7.7%，单一货币总量不能证明企业信用利差和再融资条件,缺信用利差、债券发行与银行授信
000651.SZ,格力电器,流动性,高投资项目对低成本资金的依赖,有利,未同时出现资本开支超过CFO与融资债务明显增加,未逐项目测算ROIC
000651.SZ,格力电器,流动性,监管与产业政策,证据不足,本批未逐行业核验2026-09-09前后的监管和产业政策变化,单股决策前补行业政策
000651.SZ,格力电器,流动性,ETF申赎,有利,515450份额近20个可得交易日变化1.7%，未见明显赎回,单只ETF不能代表全市场被动资金
000651.SZ,格力电器,流动性,基金仓位,证据不足,当日PCF确认成分身份，但未取得全市场基金仓位和集中度变化,补基金季报与主动基金持仓
000651.SZ,格力电器,流动性,主线增量资金,证据不足,个股20日资金分档净额0.54亿元，与ETF份额信号未形成明确同向结论,补机构、产业资本和主动基金证据
000651.SZ,格力电器,流动性,融资余额增速,有利,融资余额约40日变化-14.9%，未见快速杠杆扩张,不代表无其他杠杆
000651.SZ,格力电器,流动性,新增融资集中度,证据不足,仅取得个股融资余额，未取得同指数和行业新增融资分布,补横截面融资集中度
000651.SZ,格力电器,流动性,股价对杠杆资金的依赖,证据不足,融资与价格未形成足以识别边际定价者的证据,需融资变动后的价格响应和多类买盘
000651.SZ,格力电器,流动性,龙头表现,证据不足,个股20日回报1.5%，但未完成行业龙头身份和同业相对强弱核验,补行业横截面
000651.SZ,格力电器,流动性,市场广度,当期恶化，持续性待确认,2026-09-09全A上涨家数占比32.3%，下跌3642家，单日广度偏弱,需5—20日持续窗口确认
000651.SZ,格力电器,流动性,获利资金与回调承接,有利,20日资金分档净额0.54亿元、股价回报1.5%,资金分档不等于真实主体
